molecule X	molecule Y	r1	p1	r2	p2	p (difference)	(r1-r2)	lfdr (in cond. 1)
-0.251629213892911	0.205468354024069	0.970648382465849	7.13519921299213e-07	7.37694505481556e-09	-1.22227759635876	0.731996218906955	0.0374332913087548	0.00017964675621463
0.108947385627525	0.588552824430022	-0.948990490971945	8.31417812441972e-06	2.24805817139462e-06	1.05793787659947	0.95202722715559	0.0790454685620598	0.0308499491390517
0.368984005360723	0.0582213680473558	-0.949253565893217	8.126074879557e-06	6.06524284130217e-08	1.31823757125394	0.471321527207838	0.0790454685620598	0.00121352582198177
0.345533018551992	0.0775103794253427	-0.912647594064618	8.87009521883317e-05	3.12201040553184e-06	1.25818061261661	0.530215771905047	0.193244720010445	0.0323488478978317
-0.43454988694779	0.0235116688731157	0.892664241182411	0.000217594387677332	3.24035278853607e-06	-1.3272141281302	0.339414791257907	0.237580390712858	0.0323488478978317
-0.602724758373614	0.000877086465190043	0.910642929851519	9.79450564196617e-05	4.78391435354553e-08	-1.51336768822513	0.0900114431971297	0.193244720010445	0.00114509207609517
-0.561823711092205	0.00229120724642083	0.851888640808531	0.000871616878728381	3.31391590990826e-06	-1.41371235190074	0.135031813180668	0.3338200505854	0.0323488478978317
-0.745893756684009	7.97654612722496e-06	0.721473799934409	0.0122043788947411	4.40719627792241e-06	-1.46736755661842	0.0124491697281617	0.538504307797325	0.0415785069260767
-0.707653851189707	3.65316313855613e-05	0.786347261901255	0.00409901938645078	1.91269127136628e-06	-1.49400111309096	0.0239167346306418	0.454744885824987	0.0213947465456765
0.805015497210702	4.125469977325e-07	-0.739534446765378	0.00928889901977877	4.38989515183508e-07	1.54454994397608	0.00265264532225223	0.507455867435237	0.00831848529079953
-0.721434358692564	2.17197958416749e-05	0.764031955102466	0.00619009313165487	2.67456323510551e-06	-1.48546631379503	0.0174122259794783	0.474015402629274	0.0308499491390517
-0.740282668082881	1.01344518783201e-05	0.764031955102466	0.00619009313165487	1.63902890881751e-06	-1.50431462318535	0.0138780833994405	0.474015402629274	0.0213947465456765
-0.679223227746127	9.79071555833629e-05	0.774376704265723	0.00514183303159843	5.28339631533647e-06	-1.45359993201185	0.0346658615082223	0.472666887829464	0.04926936295144
-0.621676510602828	0.00053724014480217	0.821484398381656	0.00192794641409054	3.70414259420748e-06	-1.44316090898448	0.0730915873822096	0.407575065339048	0.0348122239232678
-0.691845467145738	6.40633385613846e-05	0.835757259148876	0.00135430849260506	4.60499780308155e-07	-1.52760272629461	0.0283220877803693	0.375882343571829	0.00831848529079953
-0.216151144568439	0.278864580721984	0.938768905269789	1.86325051791437e-05	1.84568115990658e-06	-1.15492004983823	0.794242590996416	0.0790454685620598	0.0213947465456765
-0.82378958088189	1.29735669914951e-07	0.656094521568044	0.0283586147824479	1.69009698236522e-06	-1.47988410244993	0.00167500499561595	0.640122965422747	0.0213947465456765
-0.081564372866459	0.685888231800112	0.966145785294314	1.34736720023487e-06	2.28076851627179e-07	-1.04771015816077	0.975360233653861	0.0374332913087548	0.00506539277425408
-0.463009913512213	0.0150124601122485	0.874782425627383	0.000423808251796281	5.57427496117313e-06	-1.3377923391396	0.292690788905876	0.278336287746522	0.04926936295144
0.204264152227379	0.306785252074914	-0.938799932990171	1.8590900498816e-05	2.13926163228351e-06	1.14306408521755	0.819201293141998	0.0790454685620598	0.0308499491390517
-0.130744585179742	0.51567843408493	0.973987580770938	4.16364210923081e-07	1.86248838573988e-08	-1.10473216595068	0.920914478962818	0.0142938896124399	0.000373184628000069
-0.365411084375223	0.0608897564035587	0.908431610369215	0.000108976902825817	3.19403998050305e-06	-1.27384269474444	0.483326968252218	0.193244720010445	0.0323488478978317
0.273638403077502	0.167244026032807	-0.926899916838818	4.06403510771852e-05	2.66651793379147e-06	1.20053831991632	0.68036242119567	0.174206801069898	0.0308499491390517
0.0870989209768393	0.665751294460157	0.972887405308334	5.00886040493928e-07	4.73122476307708e-07	-0.885788484331495	0.975360233653861	0.0142938896124399	0.00831848529079953
0.0765619526575924	0.704271449751945	0.96109614439152	2.50041589474707e-06	3.96331076890633e-06	-0.884534191733928	0.975360233653861	0.0735139052722821	0.0415785069260767
0.929864278494806	2.34989733997838e-12	-0.195187739587774	0.565191568615971	5.51768391710006e-06	1.12505201808258	8.88948610628933e-07	0.956093242000013	0.04926936295144
0.907639444055288	6.48814650691422e-11	-0.400199686365368	0.222615883843223	2.06723618934035e-06	1.30783913042066	4.15082992723825e-06	0.863167129284922	0.0308499491390517
0.907639444055288	6.48814650691422e-11	-0.321175771327821	0.335517873176738	6.06794556889945e-06	1.22881521538311	4.15082992723825e-06	0.899549329098575	0.04926936295144
0.93207479729882	1.59391120891574e-12	-0.176727120642066	0.603187610706821	5.68279851487219e-06	1.10880191794089	3.17647991383789e-07	0.966506171755893	0.04926936295144
0.667271650831353	0.000143640773083231	-0.826314134457205	0.0017167432128274	1.20138980874707e-06	1.49358578528856	0.0438414087909146	0.390071056714323	0.0164065803046217
-0.137870894093363	0.492848447990046	0.941167785993105	1.56203720892116e-05	3.80018992229836e-06	-1.07903868008647	0.911815787757704	0.0790454685620598	0.0348122239232678
0.17639942834076	0.378774262932268	-0.933912240758158	2.60824445784934e-05	4.83592686317813e-06	1.11031166909892	0.860395577376658	0.0936728547824324	0.0415785069260767
0.21185987207031	0.288750482039441	-0.943205798120707	1.33686098206901e-05	1.21279154141618e-06	1.15506567019102	0.802967055618519	0.0790454685620598	0.0164065803046217
-0.103991364406756	0.605722229447745	0.941031754798638	1.57804156827639e-05	5.76365127580303e-06	-1.04502311920539	0.95202722715559	0.0790454685620598	0.04926936295144
0.348622811440153	0.0747215112744873	0.991462650908535	2.83825178354483e-09	2.24935541304205e-08	-0.642839839468382	0.52303254245296	0.000207878340094375	0.000428050649644254
-0.439256254986889	0.0218845417700818	0.886294078115448	0.0002793769652125	4.33843911307186e-06	-1.32555033310234	0.33745282798881	0.237580390712858	0.0415785069260767
-0.115265294659127	0.566977221519808	0.943460918069478	1.31053823832211e-05	3.91426060830646e-06	-1.0587262127286	0.942635880970574	0.0790454685620598	0.0415785069260767
-0.473433203120393	0.0126198976357732	0.919956613968163	6.05127881838923e-05	2.57940392822675e-07	-1.39338981708856	0.269149615327993	0.193244720010445	0.00506539277425408
0.218068471432831	0.274518312115855	-0.934075752941867	2.57994956862601e-05	2.8528706774722e-06	1.1521442243747	0.794242590996416	0.0936728547824324	0.0323488478978317
0.074593778180567	0.711549593925915	0.991040933535269	3.52384303377892e-09	2.97854629849326e-10	-0.916447155354702	0.975360233653861	0.000207878340094375	4.45695188951205e-06
-0.230011560743879	0.24842713711928	0.964768184777172	1.60904570003962e-06	3.82830980250048e-08	-1.19477974552105	0.765039452587375	0.0374332913087548	0.000892603795933535
-0.232293108447918	0.243634800412523	0.985556082974723	2.99909992203789e-08	3.85713683215272e-11	-1.21784919142264	0.763908835462999	0.00189348509916706	4.88691686672674e-07
-0.544910194071754	0.00329191142257935	0.892857807349042	0.000215896451041059	5.33104593358757e-07	-1.4377680014208	0.156499962953797	0.237580390712858	0.011696954668692
-0.334452659247337	0.0881692415129877	0.932071094338642	2.94357585085163e-05	7.33336332547907e-07	-1.26652375358598	0.553249955886161	0.134420020302509	0.014944947519274
0.985218467536495	1.11868494070852e-20	0.312669767137234	0.349190392477246	1.89896837810011e-07	0.672548700399262	2.34333251554671e-15	0.899549329098575	0.00379476657042468
0.762765059218827	3.73659676075097e-06	-0.718688296284871	0.0127066856045627	2.96915414987886e-06	1.4814533555037	0.00787921700607624	0.538504307797325	0.0323488478978317
0.0327064015510392	0.871346221808591	1	0	1.52547530163361e-10	-0.967293598448961	1	3.37134830460227e-30	2.65472429042005e-06
0.0260908892260137	0.897216163146526	1	0	1.37150735213254e-10	-0.973909110773986	1	3.37134830460227e-30	2.22088059388777e-06
0.107987076579422	0.59186315188041	1	0	5.05462338651341e-10	-0.892012923420578	0.95202722715559	3.37134830460227e-30	8.08741030990518e-06
-0.043907822928298	0.827849511688982	1	0	4.3814507577622e-11	-1.0439078229283	1	3.37134830460227e-30	6.51068972448097e-07
-0.102313087224019	0.611583666730359	1	0	1.6455947715599e-11	-1.10231308722402	0.958432390184498	3.37134830460227e-30	2.39564054116163e-07
0.177713965525912	0.375174575084621	1	0	1.51304790918516e-09	-0.822286034474088	0.85749828848243	3.37134830460227e-30	3.70729608169931e-05
