Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CYTOGENETIC_LOCATION	6p21.32	20	0.9746588693957114	3.928379037036901E-11	CUTA, DAXX, ATF6B, RING1, PHF1, TAP1, RNF5, WDR46, PSMB8, PSMB9, HLA-DMA, RPS18, HLA-DPB1, HLA-DRA, PSMB8-AS1, PFDN6, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	2041	96	70170	7.162542871141597	2.4080968108464162E-8	2.4080963497036204E-8	2.341313906073993E-8
CYTOGENETIC_LOCATION	12q24.31	18	0.8771929824561403	6.195348057302042E-6	RNF10, RNF34, KDM2B, DIABLO, RSRC2, VPS37B, TRIAP1, RHOF, DYNLL1, OASL, SBNO1, PSMD9, RILPL2, MLEC, ARL6IP4, ANAPC5, DENR, SRSF9	2041	163	70170	3.7965871415130925	0.003790557752921475	0.0018988741795630758	0.0018462137210760083
CYTOGENETIC_LOCATION	19p13.3	26	1.267056530214425	1.7719756116588212E-5	NDUFA11, UQCR11, ALKBH7, OAZ1, MRPL54, RPS15, PTBP1, BSG, MKNK2, SAFB2, RPL36, POLR2E, S1PR4, PLEKHJ1, SF3A2, RANBP3, GPX4, GPR108, WDR18, SGTA, EEF2, SAFB, RNF126, ABHD17A, CLPP, R3HDM4	2041	332	70170	2.6924257539712997	0.010803524912582851	0.0036207368331561914	0.0035203248818288582
CYTOGENETIC_LOCATION	11q13.1	16	0.7797270955165692	9.770240060502759E-5	RTN3, RNASEH2C, FKBP2, SF3B2, MRPL49, CTSW, NEAT1, EHD1, FIBP, STIP1, CFL1, BANF1, CAPN1, MAP3K11, FERMT3, OTUB1	2041	164	70170	3.354166417705333	0.05813610269607217	0.014972892892720479	0.014557657690149111
CYTOGENETIC_LOCATION	19q13.2	19	0.9259259259259258	1.4819507034211608E-4	TGFB1, GMFG, SUPT5H, MED29, SIRT2, PLD3, DEDD2, PSMD8, HNRNPL, FBL, ZFP36, EIF3K, HNRNPUL1, SERTAD1, AKT2, PAF1, ARHGEF1, RABAC1, NFKBIB	2041	229	70170	2.8525061565419807	0.08684560931401575	0.01816871562394343	0.017664852384780237
CYTOGENETIC_LOCATION	3p21.31	20	0.9746588693957114	2.0576567111050368E-4	SETD2, USP4, TUSC2, SACM1L, TMA7, SHISA5, CXCR6, RHOA, ZDHHC3, GNAI2, RASSF1, TMEM115, PRKAR2A, IMPDH2, UQCRC1, ARIH2, QRICH1, MAP4, IP6K1, RBM5	2041	256	70170	2.685953576678099	0.11851503657563334	0.01918802067530721	0.018655889596220384
CYTOGENETIC_LOCATION	17p13.1	18	0.8771929824561403	2.191127972710448E-4	EIF5A, KDM6B, EIF4A1, ACADVL, C17ORF49, GPS2, SAT2, ELP5, GABARAP, TXNDC17, CTDNEP1, TMEM256, ACAP1, POLR2A, MED31, NAA38, RPL26, NDEL1	2041	216	70170	2.8650171484566394	0.1256992562106708	0.01918802067530721	0.018655889596220384
CYTOGENETIC_LOCATION	1q21.3	19	0.9259259259259258	4.723207998818007E-4	CDC42SE1, CHTOP, SNAPIN, ADAR, PBXIP1, CTSS, GATAD2B, RPS27, HAX1, SCNM1, POGZ, PMVK, S100A6, JTB, S100A4, PI4KB, S100A11, CERS2, S100A10	2041	252	70170	2.592158372413149	0.25143785162785104	0.03619158129094298	0.03518789959119415
CYTOGENETIC_LOCATION	1q22	10	0.4873294346978557	9.765241820684747E-4	CCT3, KRTCAP2, GON4L, SSR2, LAMTOR2, ASH1L, MEF2D, YY1AP1, SCAMP3, DAP3	2041	87	70170	3.9517477909746743	0.45058532365122983	0.06530254209045097	0.06349154173883977
CYTOGENETIC_LOCATION	22q13.1	12	0.5847953216374269	0.0011718237569248952	APOBEC3C, DDX17, SUN2, ADSL, LGALS1, RPL3, APOBEC3G, RPS19BP1, EIF3L, JOSD1, ATF4, TNRC6B	2041	126	70170	3.274305312521873	0.5126385182726167	0.06530254209045097	0.06349154173883977
CYTOGENETIC_LOCATION	22q13.2	12	0.5847953216374269	0.0011718237569248952	RRP7A, XRCC6, SMDT1, PHF5A, CYB5R3, ST13, EP300, TSPO, ACO2, RANGAP1, ARFGAP3, RBX1	2041	126	70170	3.274305312521873	0.5126385182726167	0.06530254209045097	0.06349154173883977
CYTOGENETIC_LOCATION	2q11.2	13	0.6335282651072125	0.0013618613436834682	DUSP2, TXNDC9, STARD7, RPL31, ARID5A, CIAO1, ZAP70, PDCL3, ACTR1B, RNF149, MGAT4A, MITD1, SNRNP200	2041	148	70170	3.019882940265106	0.56629468601333	0.06956841697316384	0.06763911340294558
CYTOGENETIC_LOCATION	1p34.2	12	0.5847953216374269	0.0016055993596083666	CAP1, ELOVL1, EBNA1BP2, PPCS, NFYC, PPT1, MED8, PPIE, PPIH, YBX1, SMAP2, ZMPSTE24	2041	131	70170	3.1493318273111144	0.6265695098289022	0.07571018518768682	0.07361055525589127
