TF,target,importance
DNMT1,TMEM173,3.0754105583992137
SOX4,TGFB1,3.068560353017794
HMGB1,DEK,3.0642503228256444
STAT3,PERP,3.059089542525603
PRNP,TUBB,3.0509356680975643
BATF,RPL13A,3.045224029438324
STAT4,NUDT5,3.039402826191987
CHD2,YPEL5,3.0362595346428587
SOX4,SMS,3.035180478797441
MAF,TIMM13,3.030469160271036
PKM,GPCPD1,3.0293637466045458
HMGB2,CDC25B,3.020793399343606
CREM,DUSP4,3.0179299002290816
STAT5B,GPR171,3.0123389048571703
STAT5B,SNRPN,3.0036158969827085
CHD2,RALGAPA1,2.9991256372949144
PKM,ACTB,2.998666350580242
DNMT1,GMFG,2.997482696187869
STAT3,EMP3,2.994193351363019
PKM,GALNT2,2.987008315099315
GADD45A,ITM2C,2.982594300167219
BHLHE40,LMNB1,2.9799088128291844
DNMT1,LMNB1,2.9760644416374817
CHD2,CDC42EP3,2.9720565204076776
DNMT1,ATP5G1,2.959944241370758
GADD45A,TIMM10,2.9590735719949675
DNMT1,CTSB,2.956771522555549
EZR,PTMS,2.956283419957529
REL,HSP90B1,2.9522913279621954
GADD45A,SEMA4D,2.9518379030106052
GTF3A,MALT1,2.9501102723798005
BATF,CARD16,2.949493898304162
PKM,MT2A,2.9458218245366097
PKM,DUSP2,2.9444945422605016
GTF3A,PLIN2,2.934346222978962
STAT5B,CD55,2.9293348973303566
REL,SRGN,2.924352576892286
DNMT1,RP11-290D2.6,2.9134064952562166
FOS,FTL,2.9086071262844406
JUNB,MT1F,2.9037092507760556
ANXA1,ANKRD10,2.899967192995087
GTF3A,CXCR6,2.8966083775408014
ANXA1,GIMAP4,2.8949871920821084
HMGB1,TUBA1B,2.89439870312477
SOX4,GK,2.8908133872042985
RBM3,TGIF1,2.8883979880975903
BATF,TBC1D4,2.88684545355251
JUNB,AK6,2.882620420588799
NR4A2,FOS,2.8819783095945173
ANXA1,NUCKS1,2.8763275788343843
MAF,DDIT4,2.8762088550395406
HMGB1,PFN1,2.876079712607178
REL,CARD16,2.8724597419426745
HSPA5,ATP1B3,2.8686999385904803
PKM,GLIPR1,2.8634855788996316
CREM,BTG1,2.8610346403410682
STAT5B,GGA2,2.85692135181938
JUNB,IL7R,2.8548550980413134
STAT3,TSPYL2,2.8522438742418306
NR3C1,CD44,2.8491034958040538
HMGA1,HLA-DQB1,2.8342398106787634
EZR,STAT5B,2.8322589083278493
BHLHE40,DUSP1,2.831492014340408
H2AFZ,CD48,2.827540758835659
CREM,VPS37B,2.825132853813898
PKM,TMSB10,2.823414938615582
DNMT1,CBX3,2.820911707232949
ANXA1,PRNP,2.819681868912009
REL,MAP3K8,2.8104618831217727
STAT5B,RASAL3,2.7992233754574722
TGIF1,RASGRP1,2.7983607338599956
HMGA1,ARAP2,2.7978173463455267
HMGA1,HLA-DMA,2.7975684883642957
NR3C1,KIAA0319L,2.7972487575124934
GTF3A,PMVK,2.7936270342896106
STAT5B,NUCKS1,2.791239786302731
EZR,MYADM,2.788391020132061
NR3C1,BTG2,2.787753009526519
ANXA1,PFN1,2.786262589080806
NFKB1,PTPRCAP,2.784366020703038
ANXA1,CRIP1,2.7814272823684263
STAT5B,TRBC1,2.774838839587755
YBX1,BCL2L11,2.774673117575471
BHLHE40,CCL5,2.7739062331653215
BATF,CXCR6,2.773626786473186
HMGB2,WARS,2.773469446682295
BATF,LCP1,2.764511816809393
REL,CD5,2.7620282801124425
FOS,NPC2,2.761858790224497
EZR,RGCC,2.7601175550074277
ZNF331,MIR4435-2HG,2.7568133711233322
ANXA1,ATP2B4,2.7481154557839784
KIF22,LITAF,2.7419758387685556
REL,RPL13A,2.73834982687484
NR3C1,DUSP4,2.7381236690172224
GADD45A,CXCR3,2.7381146120895155
FOS,HMGA1,2.7374936576379634
BHLHE40,CD83,2.735496635105471
CREM,ZFP36,2.733886637061784
FOS,PRNP,2.7266211680700247
SATB1,HSPA1A,2.7243142178091873
SOX4,MTRNR2L12,2.7231052147633004
ANXA1,MIR4435-2HG,2.717588807677818
CREM,EMP3,2.711656643374408
ANXA1,YIPF5,2.7078203052714147
STAT5B,RHBDD2,2.705474449310849
ZEB2,TXNIP,2.7047334225357997
CHD2,SRRT,2.7012148914756793
HMGB1,DUT,2.699249752581643
YBX1,CKS2,2.689971923020412
STAT5B,NMB,2.685976898661845
HMGA1,CD5,2.6806057478736003
BATF,GBP5,2.675392657715811
PKM,IL21R,2.671912952569733
SOX4,VPS37B,2.670447570898588
HMGB1,CDC25B,2.6702027343383805
KIF22,HMGN2,2.665897599663255
ANXA1,ACTB,2.665077597622665
CREM,SNX9,2.658926201714572
DNMT1,ARHGEF7,2.6526781373349997
DNMT1,OAT,2.6520116239237703
JUNB,MALAT1,2.6515044613760512
CREM,NR3C1,2.650756067899143
PRNP,PEA15,2.6477160052273376
GADD45A,GALNT2,2.6450448297030635
MAF,ZEB2,2.644171201497752
BAX,TMEM173,2.641688354141932
NR4A2,CSRNP1,2.6407984454406326
STAT5B,CDKN1B,2.6389616545900116
EZR,AC090498.1,2.6317837111748608
TGIF1,KIAA0319L,2.629463570813067
CREM,P2RY10,2.6268635687094295
STAT3,YPEL5,2.6243530838050724
HMGB1,YWHAH,2.623524240132295
NR3C1,FAM177A1,2.617237917192708
TRAF4,UBA1,2.6169708589505714
HMGB2,KIF22,2.614464461054537
BATF,CD7,2.613798014588016
PKM,ICOS,2.6115677458735784
MAF,LY6E,2.6104405368309185
PKM,RPS27,2.607318842750808
HMGB2,H2AFX,2.6029380320450537
ARID5A,GTF3A,2.6013053610533103
MAF,AHI1,2.5982773931904246
NR3C1,RPS29,2.598250966997671
REL,LIMS1,2.59307859222816
HMGA1,TUBA4A,2.591894292906487
RBM3,DNMT1,2.5849400968970184
REL,HLA-E,2.583311877166472
NR4A2,BATF,2.58191196367994
FOSL2,AC092580.4,2.5782674187433523
PKM,GMFG,2.5764070245228123
GTF3A,MRPL11,2.574527155798349
ANXA1,TGFB1,2.5731400172778507
REL,TNFRSF18,2.5727643431914955
CHD2,NDRG1,2.57231650094951
YBX1,SLC39A8,2.571340997884092
KIF22,NAA38,2.567091429081816
GADD45A,PCED1B,2.559670630269054
HMGB1,SYTL2,2.5581335250390445
KIF22,GBP4,2.5576540635095704
JUNB,MT1X,2.5546527003156894
DNMT1,CD27,2.5499780521287203
MAF,TNFRSF1B,2.549943126039497
CHD2,PTRHD1,2.545253598170899
STAT5B,PPT1,2.5444823673012817
XBP1,C1QBP,2.5435481636950774
H2AFZ,HMGB2,2.542819662966967
ANXA1,NAA38,2.5405059130457466
PKM,TNFRSF18,2.540255645296965
CREM,HLA-A,2.539846429724397
GADD45A,HSP90AA1,2.5395897129061664
ANXA1,TMSB10,2.538671490334516
JUND,CTSS,2.535763593979811
HSPA5,HSP90B1,2.535414328409576
DNMT1,ISG15,2.5344867435539293
NR3C1,ZFP36L2,2.534369014458776
NFKB1,NEAT1,2.5334658735209388
DNMT1,ANKRD10,2.5288082643830263
YBX1,GGA2,2.5262921122890116
YBX1,ABRACL,2.525312714345356
BHLHE40,COX5A,2.5238730051965885
ANXA1,CXCR4,2.5238434867794064
PRNP,SYAP1,2.5232230357781056
PKM,PMAIP1,2.519795325406005
HMGB1,BTG2,2.518840383530196
JUN,TRAF4,2.5163923187639727
HSPA5,SYPL1,2.5159411940027727
HMGA1,CD247,2.514909427647542
PKM,COTL1,2.51100596466278
HMGB2,TUBA1C,2.5106908048334806
PRDM1,SYTL2,2.5103403568477787
REL,NEAT1,2.5092467578711326
ZNF331,PRDX3,2.5087013546290646
JUNB,IRF2BP2,2.507731626378897
PKM,PFN1,2.5068682900790447
ANXA1,GABARAPL1,2.505698689883607
PRNP,ACTG1,2.5042565261262766
HMGA1,LMBRD1,2.504018365671154
HMGB1,SETD2,2.5011968858470826
BHLHE40,AC092580.4,2.500676185615376
HMGA1,CTLA4,2.4991151541536603
YBX1,SOCS1,2.497805458149506
PRNP,ANXA1,2.4950067104102325
BAX,UCP2,2.4919079909060913
HMGA1,EMP3,2.491037447828145
BATF,GK,2.4891764538003347
EZR,EML4,2.4794012118359814
FOS,YWHAH,2.479127970073324
HTATIP2,BATF,2.4772832347185774
ANXA1,SYAP1,2.476012519210931
ANXA1,RABAC1,2.475865484739704
REL,TNFAIP8,2.4755195674986834
IRF7,GATA3,2.4721330810578115
FOS,MYADM,2.470486991932128
ANXA1,SHMT2,2.4679851443320944
SOX4,MAP1LC3A,2.4668646685869167
ANXA1,CLEC2B,2.4631679593140445
DNMT1,TIMP1,2.460072298825768
STAT5B,IL16,2.4560571931614996
NR3C1,CXCR4,2.455946194576161
DNMT1,RABAC1,2.452529401285639
STAT5B,ACTG1,2.450374610038616
ANXA1,IL10RA,2.446648370406843
GTF3A,TMEM2,2.4442211737433284
NR3C1,CREM,2.4421188700791734
FOSL2,SLA2,2.4410392751022556
YBX1,MATR3.1,2.4407269029926124
HMGA1,MAP3K8,2.440255179968167
STAT5B,TIMP1,2.4381170177769396
H2AFZ,HMGB1,2.4379842153211575
FOXP1,SRRT,2.4370658373639094
TRAF4,GRAMD1A,2.4361632822173975
NFATC2,AK6,2.4310368604448422
REL,GLA,2.4265535103888576
STAT4,DYNLT3,2.425383449382881
DNMT1,BTG2,2.4253610159119225
STAT5B,CTLA4,2.4247815867967573
H2AFZ,KIF22,2.4216998366622886
ATF4,DNAJB9,2.4210809465348975
NR3C1,SSR4,2.4187905896963895
ZEB2,CD48,2.4182151006439443
PKM,LSM2,2.416727147461353
REL,FAM107B,2.416570372781128
PKM,WARS,2.415574961191301
HTATIP2,GADD45A,2.4147584256609105
SOX4,MTRNR2L8,2.409526016727096
DNMT1,CDK4,2.4092021609787126
HTATIP2,MAF,2.4085136735165222
CREM,PIK3IP1,2.404155774779386
JUND,FTH1,2.401714410000403
JUNB,FOS,2.401331244105426
STAT5A,TGIF1,2.400498555764529
GTF3A,XAB2,2.399241511085629
PKM,CXCL13,2.3989269275745024
ANXA1,PITPNC1,2.393745854731113
HMGB1,TRAF1,2.392991118926628
DNMT1,EIF4A1,2.3911692026227174
STAT5A,EZR,2.3908032243924473
GTF3A,ABRACL,2.390556818606454
GTF3A,CCND3,2.3893871187547524
TGIF1,PDE4B,2.389315826387135
GTF3A,CHMP1B,2.38880846055065
NFKB1,STK17B,2.387630149072197
GADD45A,PARP8,2.383940800273414
CHD2,CMC1,2.383237414301098
HMGB1,PFKFB3,2.3810540283240895
EZR,SPTAN1,2.380900887594618
BATF,TNFRSF18,2.3783786625894887
GTF3A,DDIT4,2.377865925850472
BAX,ZNF331,2.376492050448101
SOX4,RP11-290D2.6,2.3751294733047192
HMGA1,HLA-DRB1,2.3728543660539296
BATF,TOM1,2.372459381411762
CREM,CDK16,2.3705568110170048
GADD45A,GIMAP4,2.3645436332557868
REL,GPX1,2.363730271990834
HMGB2,DUT,2.3622813398653197
CHD2,RGS2,2.3606674306795195
HSPA5,RPL4,2.3602143233085275
BATF,LTB,2.3591675085046155
GTF3A,HSD17B11,2.3574966052213155
REL,GLUL,2.355620282551262
HMGA1,SYPL1,2.3533240811549128
GTF3A,PDE4D,2.3525580355034292
EZR,LMNA,2.350737898706037
CHD2,SDCBP,2.3467832131587683
EZR,CD63,2.3435820146667012
NR3C1,SH2D1A,2.3414545293212434
HMGB1,RPS27,2.3400586105643546
DNMT1,TBC1D4,2.33933731887173
YBX1,LSM2,2.3362910350548933
BATF,MIR4435-2HG,2.333910223515299
PKM,FABP5,2.333081325996214
IRF7,HSPA1B,2.330914623602025
DNMT1,DUT,2.3306081420578644
JUNB,DDX3Y,2.3299044176020445
PKM,GADD45B,2.3279481089306433
HMGB2,CALM3,2.3276946642935354
PKM,CXCR4,2.327545592559026
ZNF331,ADAM8,2.3259321108069244
HMGB1,DUSP4,2.324768558028604
SOX4,RGS1,2.3239235379602188
NR4A2,SLC2A3,2.3230491811795315
HMGA1,LAMP1,2.320339884999296
ANXA1,CMC1,2.3197156332823035
ARID5A,ATP2B4,2.316680452371097
H2AFZ,HMGN2,2.316241559782144
CHD2,CORO1B,2.311593962850332
STAT4,GZMM,2.305471514718933
HMGA1,MT-ATP8,2.305315465202994
ANXA1,YPEL5,2.2996666387591502
DNMT1,TNFSF10,2.298259672550476
GTF3A,BIRC2,2.2970555444980127
NFKB1,GALNT2,2.2967005143825663
NFKB2,PCED1B,2.2929051066698785
DNMT1,SUN2,2.2923909058021708
TGIF1,CHST12,2.2902650847223938
IRF7,LDLRAD4,2.289931884109471
YBX1,CD37,2.280844264828026
KIF22,TUBA1B,2.2806934528483924
ID2,JAML,2.2769756502120444
BATF,ICOS,2.2760267404790624
ATF4,FAM46C,2.2759820795116137
PRDM1,CXCL13,2.2750512034249417
EZR,ZFP36L2,2.2715376074165716
DNMT1,CHCHD10,2.270889771497151
ANXA1,PDCD5,2.2696390775553787
FOS,IL2RB,2.2696317703200823
NR3C1,CTSW,2.269000513136161
REL,ID2,2.2680197650721086
GADD45A,TBC1D4,2.2665876106367713
NR3C1,LEPROTL1,2.2646946675803985
HMGB2,MT1E,2.261780385494733
PKM,NINJ1,2.260959286435375
KIF22,HIST1H4C,2.2590170125777083
BATF,LITAF,2.258091610358688
STAT4,CHST12,2.2568094892695783
STAT5A,ATF4,2.256666382110332
IKZF3,BAX,2.2564724809135095
CHD2,GZMK,2.2558678039545663
HMGB1,HLA-A,2.255492467730615
SATB1,EML4,2.255340918306101
EZR,SH2D2A,2.2552055636442936
NFKB1,PPT1,2.252366392192237
ANXA1,FAM177A1,2.24409712348029
CREM,TMPO,2.2433344658919827
NR3C1,RPS27,2.2428583237178543
BHLHE40,DYNLT3,2.2395888941548785
ANXA1,PARP8,2.238056397589365
HMGB1,HERPUD1,2.237737366798586
HMGB2,NUCKS1,2.237220375994413
PRNP,CSRNP1,2.236845403706726
ANXA1,RNF19A,2.2334442119061113
H2AFZ,NFKB1,2.233220593382237
BHLHE40,DNAJC1,2.231835587704492
NFKB1,ZFP36L2,2.229806662055914
EZR,HLA-C,2.229726129303807
KIF22,CDC25B,2.228699838380604
MAF,HMGA1,2.2268401884749456
REL,TGFBR2,2.226179304702677
ANXA1,PIK3R1,2.2260285156526636
CREM,CAPG,2.224931528940933
BATF,MAP1LC3A,2.224708873274255
PRDM1,SNX9,2.2244331771010026
HMGB2,ITPR1,2.2208075312062916
NR3C1,GADD45A,2.220624686956842
CREM,POR,2.220602302219615
YBX1,NMB,2.2201069010594816
JUNB,PTP4A1,2.2199782985870447
NFKB1,REL,2.219543306427863
PRNP,LYST,2.2178781966129457
DNMT1,DNAJB1,2.216706453970616
MAF,CD247,2.2155439765386564
PRDM1,RPS2,2.2152335116306077
STAT3,LAPTM4A,2.2150398566098466
STAT5B,CD8A,2.2144338568727724
PKM,MTHFD2,2.2139860919485805
STAT3,TNFAIP3,2.213310181865005
GADD45A,GPX4,2.2123973167553963
ATF4,TUBA1C,2.2110508535521785
HMGB1,TMPO,2.210901203946315
IRF7,AQP3,2.2074529784334582
HMGB1,RANBP1,2.2062245328835446
NFATC2,ATF4,2.2056529263524807
NR4A2,CHD2,2.2034360292896187
ID2,CD83,2.199657986524242
ATF4,ARID5A,2.1990410387672834
BATF,CCND2,2.19552072726503
NR3C1,HERPUD1,2.1928090384122783
BAX,RBM3,2.192282347748683
ANXA1,HERPUD1,2.1922682718026087
CHD2,LIMA1,2.1906385440156315
BATF,CD27,2.190204359003698
GADD45A,MATR3.1,2.189160499326932
KIF22,STMN1,2.1859616552603445
PRNP,HERPUD1,2.1841624886555353
GTF3A,AK6,2.184140502940689
IRF7,CHMP1B,2.183619782305057
CREM,IRF2BP2,2.183537530000592
FOS,PRDM1,2.1830600799230506
FOS,PEA15,2.182930757298093
EZR,CD8A,2.1823000600763254
PRNP,DDX3Y,2.181979578311621
RBM3,NFKB2,2.1815534186576335
NFATC2,LITAF,2.179144283815105
KIF22,DEK,2.1791060797799426
CHD2,NR4A2,2.1783997663544823
NFKB1,HLA-B,2.1753390732720654
ANXA1,HLA-DRA,2.1744522483010438
CHD2,ASMTL,2.1742033168871804
DNMT1,TSPYL2,2.1714929887705545
CHD2,CD96,2.171425380364398
BATF,CD4,2.171344742318463
STAT5B,ARHGAP9,2.1685455131333344
HMGB1,ANP32B,2.1656752505247368
ANXA1,BTG1,2.165317364563248
NFKB1,TIGIT,2.1626036373875905
ZNF331,RP11-290D2.6,2.1622327603493883
ID2,GNLY,2.1616052489086792
PKM,GRINA,2.159681576198525
PRNP,IL7R,2.158180788721636
HSPA5,BIRC3,2.157940188572733
HMGB1,ACTB,2.157078558310667
BATF,IL21R,2.1568246786069794
PKM,S100A6,2.156220487871761
SOX4,ATP1A1,2.1542959385956144
MAF,SH2D1A,2.152721003550799
JUNB,NR4A2,2.151888970706831
IRF7,HSPA1A,2.1517582464608402
ID2,HLA-DQB1,2.150790563883729
HSPA5,AK6,2.1505298318258292
JUND,SESN3,2.150452882847485
HMGB2,SLC1A4,2.149204230520187
HMGA1,HLA-DPB1,2.1488126599482236
IRF7,NEAT1,2.1449762045929215
H2AFZ,RABAC1,2.143955291328544
STAT5B,TPM4,2.143803775142545
SOX4,CCND2,2.1436273029003816
NFATC2,XBP1,2.141757969696653
KIF22,TUBA1C,2.140316165700819
NR3C1,LINC00152,2.1375368812952313
KIF22,PDE4DIP,2.1370570397659567
ZNF331,TNFRSF25,2.134694115606725
BATF,CTLA4,2.1335995127573177
EZR,RPL41,2.1314465763478543
CHD2,SDF2L1,2.1276023606251164
REL,TNFRSF4,2.126456104020255
HMGB1,GZMA,2.124946179757919
NFKB2,SAT1,2.123793570176862
HTATIP2,CARD16,2.1237601683630603
MAF,PHLDA1,2.1231482572797375
BATF,RGCC,2.12280592315862
DNMT1,HIST1H2AC,2.1226703850985706
DNMT1,SRSF3,2.1192753036034477
HMGB1,SNRPD1,2.118644328576199
MAF,CHST7,2.1167477523017286
ZEB2,H2AFZ,2.1158804238509443
FOS,DUSP1,2.115248255868636
KIF22,PBX4,2.114951070317062
BATF,FAM50A,2.1139926097774113
HMGB2,BTG1,2.1128662490428978
YBX1,TNFRSF25,2.1122067472173987
ZEB2,CCND2,2.1109781043827067
HMGB2,HSPH1,2.1102362584111782
TRAF4,PSAP,2.1096418184898207
FOS,PPP1R15A,2.1093846585341325
RBM3,TIMM10,2.109028713654879
BATF,LIMA1,2.1082343096673486
MAF,KDM6B,2.106700730092662
ZNF331,TSPYL2,2.1061713726818265
EZR,PBX4,2.1029836951147614
STAT5B,PPA1,2.102976473510804
CREM,SYTL3,2.101902168826105
HMGB1,DOK2,2.1017012893637803
BHLHE40,DNAJB1,2.1005527780390207
JUNB,CMIP,2.0981408530577776
HSPA5,PBXIP1,2.096862999895245
HMGB2,COTL1,2.0964506396713527
STAT3,PRF1,2.0958498274885557
PRNP,SLC7A5,2.094192503943218
BATF,ENTPD1,2.094087764088713
MAF,ITGA4,2.0939855054413523
HMGA1,TNFRSF1B,2.0936856536381607
HMGA1,TPM4,2.093006464825966
JUND,RPL41,2.091845973044834
NR3C1,TMSB10,2.0907878278420444
H2AFZ,CXCL13,2.0901838859550996
TGIF1,CD44,2.0886694800125163
BATF,PIM2,2.0875204690404594
REL,RTN4,2.0870483053646223
HMGB2,PDE4D,2.0868541582973257
BHLHE40,JUN,2.0862444574844607
NFKB1,BAX,2.0862395611273516
PKM,FAM65B,2.0858095257319214
DNMT1,TRAF3IP3,2.0849465423334537
ANXA1,CST7,2.08491341663863
GADD45A,NR3C1,2.0846471620786584
BATF,GRAMD1A,2.0835117235117346
SATB1,FOXP1,2.083359732675973
HMGA1,TBC1D4,2.0833020539872926
STAT5B,ANXA2,2.0827476436920156
JUNB,CDKN1A,2.08215976793394
BATF,YPEL5,2.080041745168856
ZEB2,USP1,2.078034314500572
BAX,PRELID1,2.0770257551843665
ID2,CCL5,2.0765109423199704
SOX4,STAM,2.0741532916746506
PKM,SEC11C,2.0736961967360785
BAX,APMAP,2.073098978085394
FOS,IRF2BP2,2.0728542541593598
ANXA1,POR,2.072068460757674
JUND,CPNE3,2.0701440371924926
TGIF1,GLIPR1,2.06994277203529
BATF,LMBRD1,2.068694405643101
STAT3,SLC1A4,2.068627264808908
ZEB2,CMIP,2.0674541927886483
PRNP,YIPF5,2.0674526766076173
TGIF1,MT-ATP8,2.0668115217958483
ZNF331,SLC2A3,2.0663449299551924
MAF,RGS2,2.06541009212167
MAF,APOBEC3G,2.0639995355591516
JUNB,YIPF5,2.063780337379499
EZR,LGALS1,2.060011077504934
DNMT1,NFKBIZ,2.0565166652519626
HMGB1,TXNIP,2.056366250278109
HMGB2,CREM,2.0555677350590673
HMGB1,CALM3,2.0539983653838365
SATB1,RASAL3,2.0532045906286744
STAT5B,ITM2C,2.052668034091313
BATF,CLEC2B,2.0521182362499233
HMGA1,ITPR1,2.050619887018402
GADD45A,STAM,2.0482016099938805
ANXA1,ABCG1,2.046435524339871
NFKB1,TNFAIP8,2.0447387217240247
ANXA1,LGALS3,2.04422974313117
NR3C1,PIM3,2.0434964924593446
BATF,HSPH1,2.042610656432233
NFKB1,HSP90AA1,2.042350186053447
BATF,TNFRSF1B,2.042255190992979
HMGB1,PRNP,2.042130544429684
MAF,PIM2,2.0398881172569125
STAT3,GBP5,2.0386999060281306
JUND,CD5,2.037586123993434
GADD45A,MT1F,2.037123176897437
FOS,CD7,2.036466220793713
TGIF1,DUSP4,2.0341408333418083
STAT5B,PTMS,2.0337968285999706
PKM,RTN4,2.03328967624727
REL,SMC4,2.0319108265393013
TRAF4,KDM6B,2.0318958539414815
ZNF331,SRGN,2.031375553318381
NFKB1,HLA-C,2.030401059767571
BHLHE40,CCNDBP1,2.024910420917892
STAT3,LAMP1,2.0238854691929284
FOS,IER2,2.022952414392112
SOX4,TBC1D4,2.0220120308858953
SOX4,BATF,2.020642755705005
HMGB1,CSRP1,2.0205700903350405
PKM,DNAJC9,2.02038100126169
ZNF331,ACOT9,2.0190917188621116
REL,AHNAK,2.018696127973314
NFATC2,GZMK,2.017853878423898
STAT3,PFKFB3,2.0170881010105846
BHLHE40,GMFG,2.016882714747095
JUNB,JUN,2.015928222383654
