Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	325	15.838206627680313	4.934427252373436E-64	RPL4, TCERG1, EIF4A1, RPL3, RPL32, RPL34, EIF4A3, RTCB, HNRNPU, JMJD1C, NUDT5, RPL8, IKZF3, GPATCH8, RPL6, CCAR1, RPS15, PSMD8, RPS14, RPL18A, RPS18, ARL6IP4, BBX, RPL35, RPL38, JUNB, RPS13, TSPYL2, DDX17, FNBP4, SRRM2, DAXX, SAP30BP, TSPYL1, ESCO1, TINF2, DNTTIP2, DDX39A, ZC3H11A, RPL24, CD2BP2, RPL26, RPL28, ATF4, SLBP, ZNF394, DHX9, ZBTB1, NOLC1, BAZ2A, HTATSF1, HNRNPLL, ZNF24, GIGYF2, FXR1, LARP1, RNF213, PCBP1, PCBP2, MAP4, ZNF148, LYAR, ZNF146, ZNF267, BANP, ACD, JUN, XRCC6, XRCC5, SMARCA5, IRF2BP2, PRRC2C, STAM, PA2G4, PHC3, SMARCA2, PRRC2B, FOSL2, SETX, HNRNPL, CCT6A, SMU1, STAG1, SNW1, TDP2, HNRNPF, HNRNPD, ANP32E, PAF1, RNPS1, CDK12, RPS21, RPS24, RPS23, ZNF131, SETD2, PPP1R10, INTS10, NKAP, RSF1, SYNCRIP, ZMYM2, CSRP1, MIS18BP1, PCF11, ZMYM5, UIMC1, ZNF800, NELFE, CCT3, CCT2, PARP1, ZFR, PRPF40A, ASH1L, KIF22, FOS, BAZ1B, TERF1, DYNLL1, WDR33, GNL3, RNF168, DDB1, PHF20L1, SCNM1, ZEB1, NCOR1, SLTM, HNRNPH1, CSDE1, MTF2, HNRNPH3, TKT, SLU7, FYTTD1, SP100, SF3B2, AHNAK, RPL10, SATB1, RPL12, RPL11, CENPC, BCLAF1, NSD1, HSF1, RPS3, RPL14, RPL13, ZNF106, CCT8, RPL15, EXOSC3, RPL18, SRSF11, RANBP2, RANBP1, NPM1, PLEKHA2, NR1H2, GATAD2B, TOMM5, C11ORF58, ZNF331, CCNT1, ARID4A, ARID4B, RPL10A, NR3C1, ETS1, YY1, EEF1B2, FBL, SMCHD1, KIF5B, CFL1, POGZ, TOM1, CIR1, ARID2, CAST, PNISR, RPS9, SUPT16H, MORC3, IK, KDM2A, RPS7, KDM2B, RPS8, ZBTB38, ARID5B, WBP11, RNF40, SUPT7L, RSBN1, ATXN2L, ILF3, EBNA1BP2, BRMS1, HNRNPUL1, KAT6B, NCL, KAT6A, CMPK1, NHP2, ERH, PHIP, LRIF1, SRSF6, SNRNP200, SRSF9, ANKRD17, KHDRBS1, ENY2, DDX5, DNMT1, INO80E, PSMD11, KMT2A, TOR1AIP1, ZMAT2, G3BP2, SAFB2, ZC3H18, BRIX1, SKIL, BPTF, CHTOP, CPSF7, UBE2I, HSPA5, NOP16, CBX3, FUS, NONO, SUPT5H, EIF2S2, NFKB1, SON, TADA3, BHLHE40, UBA2, KDM5A, DDX3X, DDX46, CELF1, HP1BP3, PSIP1, CHD4, ADAR, YBX1, ELAVL1, LMNB1, RPS4X, SENP6, PTBP1, RBM4, RPL7A, SUMO3, ZNF644, RBM33, KDM6B, RBM17, RFC1, ATRX, SAFB, RANGAP1, DDX50, PTBP3, EEF1G, CREB1, ELF2, ZNF638, IRF2, TERF2IP, NCBP3, TOP1, NFAT5, NUFIP2, DDX24, HDAC1, MVP, CEBPG, POMP, DDX23, CXXC1, ADD3, MLLT3, HSPD1, MAT2A, PUF60, IFI16, TRA2B, RBBP8, POLR2E, SAP18, EIF4B, NOP56, ATF7IP, RBM39, NOP58, TAF15, TAF12, NIFK, PDAP1, CDC5L, RPL23A, CDK11B, PML, U2SURP, CUL4A, SNRNP40, KANSL1, IMPDH2, POLR3E, EIF3J, ACIN1, EIF3H, QRICH1, VIM, RBMX, TAF3, FAM50A	1995	1277	20562	2.623100429224981	4.401509109117105E-60	4.401509109117105E-60	4.383251728283323E-60
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	118	5.750487329434698	4.4124994558242333E-35	EIF4A1, RPL5, RPL30, RPL3, HNRNPU, PRDM1, NR3C1, RPL10A, ETS1, CCAR2, CCAR1, RPS17, RPS18, ARHGDIA, PSMD3, RPL38, HMGN2, JUNB, DDX17, FNBP4, SUPT16H, MORC3, RPS7, RPS5, DDX39A, HNRNPUL1, MTHFD2, NCL, CSNK2B, NHP2, RPL24, PHIP, HPRT1, SRSF7, KHDRBS1, DDX5, DNMT1, MEAF6, RPN1, NOLC1, ZNF24, STIP1, G3BP1, SAFB2, ZNF148, S100A10, HSPA8, JUN, UBE2I, CBX3, NONO, FOSL2, SON, NACA, HNRNPF, BHLHE40, UBA2, CALM1, YWHAE, RPLP0, DPY30, RSF1, CHD4, ADAR, LMNB1, RPL7A, YWHAQ, SUMO3, ZNF800, ZNF644, NELFE, RBM17, ANXA1, PARP1, ATRX, ANXA5, ZFR, RPS3A, RANGAP1, BAZ1B, SAFB, ZEB1, NCOR1, SLTM, IRF2, LUC7L3, TOP1, ALDOA, PTMA, PFDN6, NFAT5, AHNAK, HDAC1, SF3B6, RPL11, DDX21, BCLAF1, IFI16, U2AF2, HSF1, RBBP8, RPS3, FLNA, RPL13, RPS2, RANBP2, NPM1, NOP58, TAF15, NIFK, STAT1, RSRC2, U2SURP, PML, POLR3E, ACIN1, VIM, SUGT1	1995	349	20562	3.484809444815477	3.935949514595216E-31	1.967974757297608E-31	1.9598116333043333E-31
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate	70	3.41130604288499	9.912233997375813E-25	RPL4, RPL5, RPL3, RPLP0, HNRNPU, RSF1, CHD4, ADAR, PRDM1, RPL10A, CCAR1, RPS17, ARHGDIA, PSMD3, ZNF800, ZNF644, JUNB, NELFE, DDX17, FNBP4, MORC3, ANXA1, PARP1, ATRX, ANXA5, RANGAP1, SAFB, BAZ1B, NCOR1, HNRNPUL1, NCL, NHP2, LUC7L3, PHIP, HPRT1, TOP1, ALDOA, PFDN6, NFAT5, DDX5, MEAF6, AHNAK, NOLC1, DDX21, ZNF24, STIP1, BCLAF1, IFI16, SAFB2, FLNA, RPL13, RPS2, ZNF148, RANBP2, HSPA8, NPM1, NOP58, UBE2I, NIFK, HSPA5, STAT1, RSRC2, EEF2, PML, FOSL2, POLR3E, BHLHE40, UBA2, VIM, SUGT1	1995	182	20562	3.964141122035859	8.841712725659225E-21	2.9472375752197417E-21	2.935012486622978E-21
UP_SEQ_FEATURE	DOMAIN:RRM	67	3.2651072124756335	2.0110028709406524E-15	CELF1, CELF2, MSI2, ELAVL1, TIAL1, RBM3, RBM4, PTBP1, SYNCRIP, SART3, RBM5, NELFE, RBM33, ABT1, RBM17, RBM18, SAFB, PTBP3, UHMK1, SLTM, EWSR1, PSPC1, HNRNPH1, ZNF638, NCL, SRSF3, PPIE, SRSF4, SRSF5, HNRNPH3, SRSF6, RBM23, SRSF7, SRSF9, SF3B6, HTATSF1, HNRNPLL, RRP7A, PABPN1, PUF60, U2AF2, TRA2B, G3BP1, EIF4H, G3BP2, SAFB2, EIF4B, SRSF11, RBM39, CPSF7, TAF15, NIFK, FUS, NONO, U2SURP, SCAF4, CNOT4, HNRNPL, HNRNPF, EIF3G, HNRNPD, RBM42, RNPS1, SLIRP, GRSF1, RBMX, TNRC6B	1995	239	20562	2.8893447006637936	1.7825740883381513E-11	4.484536402197655E-12	4.4659346256414535E-12
UP_SEQ_FEATURE	COMPBIAS:Basic residues	135	6.578947368421052	1.8426047844327566E-14	RPL4, CCNT1, ZNF292, JMJD1C, ARID4B, GPATCH8, RPL6, YY1, RNF19A, ARL6IP4, EP300, CIR1, TSPYL2, SRRM2, PNISR, RPS8, ZBTB38, NGDN, HLA-B, HLA-A, FAM133B, EBNA1BP2, HNRNPUL1, HGS, KAT6B, KAT6A, NCL, SNRNP27, SRSF3, SRSF4, SRSF5, RPL29, SRSF6, SRSF7, KMT2E, MEAF6, ANKRD11, SP140, MYCBP2, ANKRD12, RTF1, GTF2E2, DEDD2, PTDSS1, ZC3H18, BRIX1, ARGLU1, SRPK2, HEXIM1, OSBPL8, PRELID1, PRPF38B, CREBBP, ZRANB2, NOP16, SREK1IP1, HELZ, WAPL, CLK1, GON4L, SON, WNK1, RPL27A, ANP32E, RSRP1, RNPS1, CALR, CDK12, RPS24, RPS23, OGFR, SETD5, DDX46, PHF20, NKAP, MED19, PSIP1, RSF1, CHD4, CHD2, CHD1, PTMS, PCF11, CHMP1A, LBR, KDM6B, HSP90AA1, GPX4, PARP1, VPS13C, ATRX, DDX54, PRPF40A, ASH1L, GNL3, PHF20L1, NCOR1, NEMF, EEF1D, ZNF638, LUC7L3, BDP1, RBM23, LUC7L2, SP100, SF3B2, NUFIP2, DCTN1, DDX23, CXXC1, ADD3, CENPC, BCLAF1, TAF1D, ERICH1, U2AF2, TRA2B, NSD1, SPOCK2, RPL15, RPL18, RPL17, SRSF11, RBM39, SF3A2, RPL23A, RSRC2, DEK, CDK11B, U2SURP, SCAF4, REST, TTC3, ACIN1, PTPN2	1995	708	20562	1.9652733528737096	1.6439294370229618E-10	3.287206935428038E-11	3.273571660023235E-11
UP_SEQ_FEATURE	COMPBIAS:Acidic residues	167	8.138401559454191	9.900702512421258E-13	BCCIP, ARID4A, HNRNPU, ARID4B, IPO7, PWP1, ZDHHC3, CCAR1, YY1, PPP4R2, CWC22, BBX, TRIM26, SEC62, TSPYL2, FNBP4, ABT1, DAXX, SAP30BP, SUPT16H, TSPYL1, KDM2A, KDM2B, APLP2, DNTTIP2, PPP4R3A, WBP11, PDIA4, EML4, EID1, TMX4, DDX39A, BRMS1, KAT6B, GRWD1, KAT6A, NCL, CLNS1A, FKBP8, TNIK, SKAP1, ANKRD17, SET, BOD1L1, RTF1, HTATSF1, RTN4, TGOLN2, RAB11FIP1, INPP5D, PRKAR2A, TPR, ZNF428, G3BP1, G3BP2, SAFB2, ZC3H18, SSR1, BPTF, SRPK2, HEXIM1, ZRANB2, NRDC, CWC15, SUPT5H, SMARCA2, SRPK1, GON4L, NASP, ANP32E, GNAS, UBA2, PAF1, CALR, EIF4G1, OGFR, UBXN1, RNF13, DDX46, CCDC47, PDE3B, RPLP0, HP1BP3, RSF1, CHD4, ITGAE, CHD2, AATF, PTMS, MED17, NOB1, UBTF, ARIH2, NELFCD, ARIH1, TNPO1, JARID2, GET4, UPF2, RFC1, SECISBP2L, PDE4D, ATRX, MSL3, AP3B1, RANGAP1, BAZ1B, SAFB, GNL2, GNL1, PATL1, GNL3, RBL2, ZEB1, NCOR1, SCNM1, HAX1, RILPL2, NEMF, SLTM, EEF1D, CANX, TERF2IP, HCLS1, NCBP3, PTMA, PPP1R15A, SP100, USP15, SF3B2, RNF34, USP11, PRCC, SDAD1, MLLT3, IWS1, PPM1G, PPP1R2, CAND1, HECTD1, ERICH1, PABPN1, FIP1L1, OS9, SPOCK2, BNIP2, VHL, ZNF622, ABCF1, RWDD1, SF3A3, NPM1, NAP1L1, DEK, CDK11B, U2SURP, NAP1L4, XAB2, POLR3E, EIF3J, AGGF1, ACIN1, CEBPZ, EIF3D, FRYL, C11ORF58, FAM50A	1995	992	20562	1.735110962891099	8.831664288777574E-9	1.4719044401799604E-9	1.4657990069639671E-9
UP_SEQ_FEATURE	COMPBIAS:Basic and acidic residues	678	33.04093567251462	1.7347896683214283E-11	ITSN2, RPL4, RPL5, ZNF292, ARAF, HNRNPU, BACH1, SMC4, GPATCH8, RPL6, GLS, PSMD9, TBK1, TFG, PPP4R2, AKT2, PSMD3, BBX, RPL35, IER2, DDX17, TSPYL2, FNBP4, DDX18, SAP30BP, DNTTIP2, SYTL2, FAM133B, EML4, SIGIRR, RNF126, MYL6, EWSR1, CLPP, ZC3H11A, PSME3, RPL24, RPL29, PRR14, CGGBP1, OPTN, SLBP, LRPAP1, ZNF394, SET, PDXDC1, FLII, NOLC1, BAZ2A, C9ORF78, IQGAP1, HIF1A, ARPP19, SAMSN1, GIGYF2, MTDH, RIC8A, BLOC1S6, RNF213, HSPH1, LARP1, SSR1, RSU1, ZNF148, VTI1B, HEXIM1, ZNF384, CREBBP, PRPF38B, ST13, TMA7, UPF3B, PRRC2C, PRRC2B, FOSL2, PRRC2A, HNRNPL, SETX, GNPTG, HNRNPD, NMT1, CDK12, HLA-DRB1, FERMT3, CEP57, OGFR, SETD5, CDKN1A, SETD2, ZNF131, PHF20, TCF25, RPLP1, PHF1, CLTB, WDR46, MRPL32, ARHGAP4, PQBP1, MECP2, LMBR1, IKBKG, JARID2, NELFE, OFD1, UPF2, TESC, FOS, ASH1L, GNL2, BAZ1B, TERF1, GNL1, SIRT2, WDR33, GNL3, RNF168, PHF20L1, SLC7A5, AFTPH, NCOR1, ZEB1, RILPL2, MTF2, CDC42EP3, HCLS1, SF3B2, SZRD1, TMF1, AHNAK, SAMD9, GPS2, SDAD1, TANK, CENPC, LMAN1, BCLAF1, PPP1R7, NSD1, ZNF106, RPS2, RPL18, SRSF11, DEDD, SF3A3, SF3A2, PCGF5, PBDC1, NR1H2, GATAD2B, SCAF4, DEF6, RNF145, TAOK3, APEX1, PSMC1, SLMAP, C4ORF3, LAMTOR1, C11ORF58, CCNT1, RIF1, PDCD5, RORA, MSI2, FAM204A, FAM107B, STK10, HMGN4, SMCHD1, RNF19A, CFL1, ZNF207, PAPOLA, TOM1, CIR1, KPNA4, HMGN2, MAF1, HMGN3, KPNA1, PPP1R16B, PNISR, USP8, IK, SUPT16H, TPM4, RALGAPA1, USP4, ZBTB38, TAP1, CNPY3, RNF40, CDC25B, ATXN2L, MORF4L1, ILF3, EBNA1BP2, KAT6B, MORF4L2, NCL, KAT6A, RAB35, FKBP8, SRSF3, SNRNP27, SRSF4, PHIP, SRSF5, TNIK, UTRN, SRSF6, SNRNP200, FKBP5, IFNAR1, ANKRD17, KMT2E, LRRC59, INO80E, DNMT1, KMT2A, KMT2C, ANKRD11, BOD1L1, ANKRD12, ITPR1, SLC38A10, UBR2, RASAL3, KRCC1, GTF2E2, STIP1, SBNO1, ATXN1, DDRGK1, TPR, ZNF428, BAG1, G3BP1, SAFB2, G3BP2, BRIX1, MBP, IP6K1, OSBPL8, DR1, FUS, NRDC, FBXO34, FOXN3, NFKB1, NFKB2, LSM8, SON, GON4L, CNOT1, NACA, TADA3, RCAN3, TPP2, RNF181, ACO2, MAP3K11, NFE2L2, EIF4G1, RNF10, HSP90AB1, CCDC47, ITGB2, PPWD1, ITGAE, LSP1, ITGAL, DUSP16, SYNE2, SART3, TLK1, ZNF644, SNAP29, LBR, HSP90AA1, GPX4, RFC1, SECISBP2L, TNFRSF18, ATRX, MSL3, RPL13A, ARFGAP3, TNFRSF1B, ARFGAP2, HAX1, NEMF, ZNF638, TMBIM1, BIRC6, DNAJC9, TOP1, BDP1, PPP1R15A, NUFIP2, LUZP1, HDAC1, VPS4B, CEBPG, PRCC, RPL36A, CXXC1, PBXIP1, MLLT3, MFF, PPM1G, HECTD1, PUF60, IFI16, FIP1L1, DNAJB6, U2AF2, EIF4H, RBBP8, WHAMM, EIF4B, NOP56, SPAG9, SPAG7, NOP58, SEMA4D, TXNRD1, LYSMD2, CDC5L, RPL23A, TTC39C, PML, SNRK, EIF3I, EIF3J, EIF3G, OCIAD1, CEBPZ, PTPN7, CD247, EVI2B, SMAP2, SMAP1, EIF3A, PTPN2, TNRC6B, METAP2, VEZT, TCERG1, CCNH, CISD2, KEAP1, JMJD1C, CBLB, IKZF1, IKZF3, CCAR2, CCAR1, GOLGA4, HERC1, RPL36AL, RASSF5, CHORDC1, ARL6IP4, CCNL2, RPS11, SEC62, RPS10, GLUL, ABT1, SRRM2, ESCO1, PHYKPL, NSMCE3, HLA-B, HLA-C, CSNK1D, HLA-A, HLA-E, JMJD6, PYURF, GRWD1, CDC37, XRN2, AKAP9, MACF1, EPB41, SP140, CTR9, MYCBP2, TWF1, RTF1, HTATSF1, HNRNPLL, GSPT1, TGOLN2, FXR1, PTDSS1, RAB11FIP1, SNX2, INPP5D, MAP4, LYAR, ARGLU1, PAG1, SEC31A, CTSA, SRPK2, XBP1, XRCC6, RABGAP1L, ZRANB2, PYHIN1, SMARCA5, PUM1, SMARCA2, WAPL, SRPK1, PUM2, AIMP1, RPS26, RPS25, STAG1, RPS27, SNW1, STAG2, WNK1, ANP32E, CCSER2, PAF1, CD27, RNPS1, CALR, CDS2, UBXN1, PPP1R10, CCDC124, ZFAND2B, INTS10, NKAP, RSF1, AATF, PPP1R18, HERPUD1, PTMS, SYNCRIP, AKAP13, SIPA1L1, MIS18BP1, PCF11, UIMC1, MLX, ZNF800, CD37, UBXN4, SPTAN1, NDEL1, DBNL, PARP1, CCDC115, MRPS23, ZFR, AP3B1, PRPF40A, IL16, KIF22, GAK, SCNM1, KIF2A, SLTM, CANX, WAC, TAX1BP1, FAM32A, ARHGEF1, SLU7, PTMA, SP100, SELPLG, CXCR4, LIMA1, OS9, SHOC2, GPBP1L1, EPS15, IL32, RANBP2, GIT2, DYNC1H1, RANBP1, NPM1, RANBP3, PNPLA8, PLEKHA2, NFYC, RFTN1, TTC1, RSRC2, SVIP, STK17B, CAMK4, TTC3, AGGF1, TRIP12, MPHOSPH8, RAB3GAP1, KIAA1191, ZFAND3, ZFAND5, HDLBP, ARID4A, ARID4B, PRDM1, DOCK10, RGS2, CCND2, CWC22, POGZ, EP300, CAST, PDIA3, KDM2A, IL4R, ZGPAT, KDM2B, APLP2, ARID5A, ARID5B, DNAJB14, PPP4R3A, PPP4R3B, WBP11, TRPC4AP, RSBN1, PDIA4, TMX4, TMX3, PRPF6, HNRNPUL1, RPL7L1, PPIE, LRIF1, DAP3, RTN3, DDX5, SEL1L, NDRG1, RASGRP1, TOR1AIP1, RTN4, ZFP36L1, ZC3H18, CAMTA1, ZC3H15, BPTF, HSPA9, CPSF7, AUTS2, CBX3, HSPA4, NONO, PCIF1, MSN, SREK1IP1, TBCB, USB1, CWC15, SUPT5H, EIF2S2, ARHGAP25, TMEM230, CLK1, NFKBIA, AHI1, ARHGAP30, NASP, CCPG1, BHLHE40, SRPRA, GNAS, UBA2, TAB2, NFKBIB, YWHAE, USP36, PHTF2, ACADVL, DDX3X, DDX46, USP34, HP1BP3, PSIP1, CHD4, ADAR, YBX1, CHD2, CHD1, PITPNC1, SENP6, LASP1, LRRFIP2, RBM5, RBM33, KDM6B, SUN2, USP47, RBM17, USP48, EED, PDE4D, ARAP2, CKAP2, DDX54, OXSR1, SAFB, DDX50, EEF1G, ELF1, CREB1, EEF1D, IRF1, IRF2, RASA2, TERF2IP, MYH9, LUC7L3, NCBP3, NAA38, HAGH, RBM23, LUC7L2, SASH3, STOML2, DDX24, DCTN1, DDX23, RAP1GDS1, DDX21, ATP1A1, SPG7, ADD1, IWS1, ERLEC1, TAF1D, RNF113A, ERICH1, TRA2B, TGS1, ABCF2, ABCF1, RWDD1, ATF7IP, RBM39, TAF15, TRAT1, SGTA, ATP2B4, ZFC3H1, PDAP1, NAP1L1, ATP2B1, DEK, CDK11B, U2SURP, NAP1L4, CD2, FMNL1, REST, TNIP1, KANSL1, TNIP2, RBM42, ACIN1, CCDC174, RBMX, TAF3, FAM50A	1995	5658	20562	1.2350632679259124	1.5474326398035032E-7	2.2106176916324487E-8	2.2014480890998926E-8
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	65	3.1676413255360623	4.571403066344183E-10	RPLP1, RPLP0, YBX1, NR3C1, CCAR1, TBK1, IKBKG, RAC1, RPS10, RPS13, PRMT1, ARID5A, MUL1, TRAF1, RHOA, EEF1A1, SLC7A5, ZAP70, ILF3, RRAGA, TRAF3, IRF7, FKBP8, TMBIM6, VDAC1, UBA52, TRIM11, ARL8B, RAB7A, IFNAR1, SET, RPN2, RPL10, PEF1, INSIG1, RPL12, BOD1L1, ITPR1, CXCR4, HIF1A, G3BP1, RPS3, FLNA, RPS2, SEC31A, RPA1, NMI, NFKB2, CUL4A, RAB10, BST2, NFKBIA, CCS, PSMC1, EIF3I, RPA3, GNAS, OGDH, HLA-DRA, BAX, STUB1, TAB2, RPS20, LAMTOR1, HLA-DRB1	1995	294	20562	2.2787069715104087	4.0776833915012745E-6	5.097114418973764E-7	5.075971679791922E-7
UP_SEQ_FEATURE	MOTIF:Nuclear localization signal	88	4.28849902534113	6.475027411200115E-10	TCERG1, CDKN1A, ADK, THYN1, PSIP1, LMNB1, SPN, SART3, CSRP1, RB1CC1, CFL1, EP300, KPNA4, CIR1, JARID2, TRIM22, KPNA1, DAXX, PARP1, RFC1, RING1, USP4, BUD31, TINF2, TALDO1, SAFB, VRK3, TERF1, RSBN1, TOX4, MORF4L1, EWSR1, FRG1, TERF2IP, ITGB1BP1, LRIF1, CGGBP1, SP100, DNMT1, AHNAK, SATB1, SP140, CAPG, PBXIP1, ZC3HAV1, MLLT3, HIF1A, GMCL1, CENPC, DEDD2, RELB, ATXN1, IFI16, DHX36, MKNK2, SAFB2, CAMTA1, ATF7IP, SF3A3, GADD45GIP1, AKIRIN2, NPM1, DR1, AKIRIN1, PRPF38B, SPAG7, API5, TIPARP, MCRS1, PCIF1, NFATC3, IRF2BP2, NFATC2, CDC5L, NAP1L1, DEK, NFKB1, PNRC1, PML, NFKB2, NAP1L4, NSFL1C, NASP, TNIP1, RPS6KB2, REL, OGT, FAM50A	1995	458	20562	1.980339495025774	5.775707567989841E-6	6.417471611989448E-7	6.390852054854514E-7
UP_SEQ_FEATURE	DOMAIN:RRM 1	32	1.5594541910331383	1.988014976152505E-8	CELF1, CELF2, MSI2, HTATSF1, HNRNPLL, ELAVL1, TIAL1, PTBP1, RBM4, SYNCRIP, SART3, PUF60, U2AF2, RBM5, RBM39, NONO, TRNAU1AP, PTBP3, HNRNPL, PSPC1, HNRNPH1, ZNF638, NCL, HNRNPF, HNRNPD, SRSF4, SRSF5, HNRNPH3, SRSF6, RBM23, GRSF1, SRSF9	1995	108	20562	3.0538568643831803	1.773152153191626E-4	1.6120994170254856E-5	1.6054124575602454E-5
