Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	213	10.380116959064328	1.6832114947467577E-45	EIF4A2, ITSN2, EIF4A1, VPS29, CCNK, KEAP1, HNRNPU, PHB2, TBK1, PPP2R1A, BSG, ZC3H12A, VPS35, TRIM22, SKP1, DAXX, GABARAPL1, HLA-B, HLA-C, HLA-A, HLA-E, RRAGA, BIN1, PSME3, VDAC1, RBCK1, TLN1, OPTN, SET, DHX9, IQGAP1, PIK3R1, HIF1A, SYNGR2, PCBP2, KIAA0319L, SNX5, ATG5, APOBEC3C, CREBBP, XRCC6, SNAPIN, APOBEC3G, SIVA1, XRCC5, SMARCA5, NMI, WAPL, SRPK1, BST2, SMU1, SNW1, TDP2, GRB2, CDK12, CALM1, SETD2, TRAM1, WDR48, UBXN1, SYNCRIP, C1QBP, IKBKG, HTATIP2, CAMLG, IL16, DYNLL1, RHOA, DDB1, PSMA3, CANX, TAX1BP1, ATP6V0C, RAB7A, SP100, SF3B2, SELPLG, SATB1, SLC20A1, CXCR4, GPS2, DERL2, TANK, PSMB3, PSMB1, HSF1, EPS15, RAE1, CD55, PAIP1, BCAP31, NPM1, YTHDF2, STAT1, MCRS1, YIPF4, STAT3, PSMB8, PSMB9, PPP1CA, PSMC3, PRKRA, ABI1, CTNNB1, HSPA1B, CCNT1, GTF2B, IPO7, ZFP36, CHCHD3, LAMP1, CFL1, EP300, BANF1, KPNA4, TNFRSF4, KPNA1, BNIP3L, SUPT16H, MORC3, IK, FBXW11, TAP1, DNAJB14, TRPC4AP, TUFM, RBX1, EEF1A1, DOK2, FKBP8, CHMP4B, IL6ST, KPNB1, PPID, LY6E, ANKRD17, RTN3, CD151, KMT2A, COPB1, SEL1L, CUL1, G3BP1, G3BP2, TNFRSF14, RAB6A, IVNS1ABP, HSPA8, UBE2I, HSPA5, GPR108, MSN, HELZ, EIF2S2, NFKBIA, CHMP2A, HLA-DRA, PI4KB, SERINC3, OGT, SERINC5, NFE2L2, EIF4G1, YWHAE, DDX3X, CALCOCO2, HSPB1, PSIP1, ITGAL, CASP8, AP1G2, NUP62, TNPO1, HSP90AA1, PDCD6IP, EED, YWHAZ, TNFRSF1A, RBL2, CREB3, LMBRD1, CREB1, TRAF3, LCK, IRF7, TOP1, SLC25A5, SLC25A6, USP15, GTF2A2, USP11, IL2RG, HSPD1, POLR2A, EIF4H, POLR2E, GADD45GIP1, ATF7IP, SGTA, CFLAR, PML, CUL4A, EIF3M, CD4, VAPA, TNIP2, IL2RB, RAB18, BAX, VIM, CD247, EIF3D, EIF3A	1322	687	11447	2.684621686078391	2.2891676328555905E-43	2.2891676328555905E-43	1.8851968741163685E-43
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	118	5.750487329434698	4.73888212652788E-23	EIF4A3, HNRNPU, TSEN54, CCAR2, LGALS3, PPP4R2, CWC22, PAPOLA, ARL6IP4, CIR1, DDX17, SRRM2, MBNL1, IK, SSU72, WBP11, THOC7, CDC40, JMJD6, PRPF6, DDX39A, CLNS1A, XRN2, SNRNP27, SRSF3, CD2BP2, PPIE, SRSF4, PPIH, SRSF5, SRSF6, SNRNP200, SRSF7, SRSF9, KHDRBS1, SLBP, DDX5, DHX9, C9ORF78, HTATSF1, ZFP36L1, ZMAT2, SRPK2, HSPA8, PRPF38B, CPSF7, ZRANB2, NONO, SREK1IP1, CWC15, SRPK1, SMU1, LSM8, SNW1, SON, HNRNPF, RNPS1, CDK12, GRSF1, DDX46, CELF1, CELF2, PPWD1, ADAR, YBX1, PRPF19, PQBP1, RBM4, PTBP1, SYNCRIP, SART3, PCF11, C1QBP, RBM5, RBM17, CNOT6L, BUD31, PRPF40A, PLRG1, PTBP3, WDR33, SCNM1, HNRNPH1, FRG1, LUC7L3, STRAP, NCBP3, HNRNPH3, RBM23, SLU7, TSEN34, SF3B2, SF3B6, DDX23, IWS1, BCLAF1, RNF113A, PUF60, PABPN1, FIP1L1, U2AF2, TRA2B, HSF1, SAP18, SRSF11, SF3A3, RBM39, SF3A2, WTAP, CDC5L, NUDT21, XAB2, SNRNP40, PHF5A, ACIN1, RBMX, FAM50A, ZPR1	1322	398	11447	2.567196800948768	6.444879692077917E-21	3.2224398460389584E-21	2.653773990855613E-21
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	97	4.7270955165692	6.076055839445704E-21	EIF4A3, HNRNPU, CCAR2, LGALS3, PPP4R2, CWC22, ARL6IP4, CIR1, DDX17, SRRM2, MBNL1, IK, WBP11, THOC7, CDC40, JMJD6, PRPF6, DDX39A, CLNS1A, SNRNP27, SRSF3, CD2BP2, PPIE, SRSF4, PPIH, SRSF5, SRSF6, SNRNP200, SRSF7, SRSF9, DDX5, DHX9, C9ORF78, HTATSF1, ZMAT2, SRPK2, HSPA8, PRPF38B, ZRANB2, NONO, SREK1IP1, CWC15, SRPK1, SMU1, LSM8, SNW1, SON, HNRNPF, RNPS1, CDK12, DDX46, CELF1, PPWD1, YBX1, PRPF19, PQBP1, RBM4, PTBP1, SYNCRIP, SART3, C1QBP, RBM5, RBM17, BUD31, PRPF40A, PLRG1, PTBP3, SCNM1, HNRNPH1, FRG1, LUC7L3, STRAP, RBM23, SLU7, SF3B2, SF3B6, DDX23, IWS1, BCLAF1, RNF113A, PUF60, U2AF2, TRA2B, SAP18, SRSF11, SF3A3, RBM39, SF3A2, WTAP, CDC5L, XAB2, SNRNP40, PHF5A, ACIN1, RBMX, FAM50A, ZPR1	1322	309	11447	2.718150394861174	8.263435941646158E-19	2.754478647215386E-19	2.2683941800597296E-19
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	121	5.896686159844054	1.5090468774046012E-12	CYFIP2, PDCD6, UBE2D2, ZFAND6, PDCD5, CIB1, GHITM, NR3C1, CCAR2, CCAR1, TIAL1, UXT, LGALS1, FAM162A, RASSF5, AKT2, ZC3H12A, TNFSF10, PIM2, SH3GLB1, BNIP3L, DAXX, CSNK2A1, SHISA5, MUL1, RNF41, MFSD10, ERN1, RRAGA, BRMS1, PSME3, DDIT4, ELMO1, FKBP8, JTB, VDAC1, PPID, DAP3, RTN3, KMT2A, DIABLO, ITPR1, HTRA2, GABARAP, DEDD2, INPP5D, BAG1, PMAIP1, ATG5, FIS1, PRELID1, XBP1, SIVA1, API5, BFAR, NFKB1, AIMP1, CD27, CYCS, OGT, TNFAIP8, DDX3X, TNFAIP3, TRIAP1, HINT1, CASP8, CASP3, C1QBP, BCL7B, TRIM69, RBM5, HTATIP2, PDCD6IP, PARP1, TNFRSF18, CKAP2, NME3, TRAF1, DYNLL1, TNFRSF1B, TGFBR2, TNFRSF1A, SLTM, TRAF3, TAX1BP1, TNFRSF25, TMBIM6, BIRC6, FAM32A, CD47, BIRC2, SLC25A6, BIRC3, PPP1R15A, RNF34, IFI6, C3ORF38, MIEN1, PUF60, IFI16, CXCR3, PERP, MKNK2, RPS3, BNIP2, BID, MEF2D, DEDD, BCAP31, GZMB, CFLAR, CDK11B, PML, PDCL3, STK17A, TNIP2, STK17B, BAX, FAS, ACIN1, PDCD2	1322	551	11447	1.9014897957502659	2.0522605836958974E-10	5.130759383175644E-11	4.2253312567328837E-11
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	134	6.530214424951267	8.113022021720976E-12	VPS29, GOLT1B, KDELR1, ZFAND6, GCC2, IPO7, CHORDC1, TOM1, KPNA4, VPS35, SEC62, AP2M1, KPNA1, RAB2A, GABARAPL2, ATG3, TAP1, SCAMP3, SCAMP2, ACAP1, HGS, RAB35, CHMP4B, KDELR2, PPID, VPS28, KPNB1, ARL8B, COPB2, COPA, ENY2, TMED10, RAB5C, SAR1B, COPB1, VPS26B, PIK3R1, GABARAP, SNX1, RAB11FIP1, SNX2, TPR, SNX9, RAB6A, SNX5, SEC31A, VTI1B, AKIRIN2, XBP1, RABGAP1L, RAB4A, VTA1, SNF8, STAM, HOOK3, EHD1, TMEM115, NASP, NACA, CHMP2B, CHMP2A, CNIH4, ARF1, TRAM1, NXT1, LYST, SEC61A1, SERP1, AP1G2, CHMP1B, SEC61G, NUP62, CHMP1A, AP3S1, SEC61B, TNPO1, SNAP29, TMED5, RAB8A, RAB8B, JAGN1, SEC13, PDCD6IP, TESC, AP3B1, NUTF2, VPS37B, COMMD1, ARFGAP3, COPZ1, BET1L, ARFGAP2, VAMP8, AFTPH, VAMP7, RILPL2, SEC22B, CHMP7, SFT2D1, CHMP5, ARF6, RAB7A, NAPA, STX12, CD63, RAB1A, VPS4B, MVP, VPS4A, SDAD1, GGA2, LMAN1, LMAN2, AP2S1, RAB29, EPS15, YKT6, RANBP2, BCAP31, TIMM8B, RANBP3, YIPF5, AP2B1, SNX20, RAB11A, RAB11B, RAB10, RABIF, RAB14, SNX17, TOMM7, RAB18, UBAP1, TOMM5	1322	648	11447	1.7905647074204816	1.103376945366108E-9	2.2067419899081054E-10	1.8173169328654986E-10
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	126	6.140350877192982	8.351073255227432E-8	CCNK, CCNT1, RIF1, CCNH, TUSC2, BCCIP, HNRNPU, CIB1, SMC5, IKZF1, AHR, NR3C1, SMC4, CCAR2, CCAR1, PPP1CB, PPP1CC, STK10, RGS2, CCND3, RASSF1, MAEA, CCND2, PTTG1, CDC26, POGZ, ZNF207, EP300, MAP3K8, PIM2, TSPYL2, USP8, ESCO1, CSNK2A1, IST1, FBXW11, ANXA11, CDC25B, EML4, EID1, PSME3, JTB, ERH, ANAPC5, ARL8B, KMT2E, KHDRBS1, ANAPC16, EPB41, ARPP19, ANAPC11, CHTF8, TPR, SNX9, BANP, UBE2I, GADD45A, PYHIN1, FOXN3, WAPL, CYLD, STAG1, RGCC, STAG2, SON, CDK6, NASP, CCPG1, CDK4, PIN1, CDKN1A, CCDC124, CLTC, PPP6C, MIS18BP1, CHMP1B, RB1CC1, CNTRL, CHMP1A, TLK1, PDCD6IP, DUSP1, DYNLT3, CKAP2, PRPF40A, TERF1, RHOA, SIRT2, GAK, RBL2, KIF2A, BIRC6, FAM32A, MAPRE1, MAPRE2, ARF6, PAFAH1B1, RALA, UHRF2, DCTN1, VPS4B, SSNA1, VPS4A, PRCC, DCTN3, GNAI3, CENPC, GNAI2, RBBP8, RPS3, RAE1, GADD45GIP1, DYNC1H1, YTHDF2, WTAP, USP9X, CSNK1A1, USP22, NDE1, CDC5L, CDK11B, RAB11A, PPP1CA, SNRK, CCNG1, MITD1	1322	687	11447	1.5880860678210202	1.1357395605537945E-5	1.8929099378515513E-6	1.558867007642454E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0833~Ubl conjugation pathway	131	6.38401559454191	8.93144688445146E-7	UBE2D2, ZFAND5, KEAP1, CBLB, FBXO21, UBE2L3, RNF115, MAEA, RNF114, HERC1, RNF19A, CDC26, TRIM27, FBXO7, TRIM22, SKP1, USP8, ATG3, WSB1, FBXW5, KDM2A, KDM2B, USP4, FBXW11, NSMCE3, MED8, NSMCE1, MUL1, ALG13, TRPC4AP, FBXW2, RNF40, RNF41, RBX1, RNF126, RNF125, UBE2V2, ANAPC5, RBCK1, TRIM11, ANAPC16, PSMD14, MYCBP2, CUL1, UBR2, UBE2J2, ANAPC11, RNF213, SHARPIN, SOCS1, DDRGK1, KLHDC3, UBE2I, UBE2B, FBXO34, UBE2A, CNOT4, CYLD, RNF181, UBA2, OGT, USP36, RNF10, WDR48, RNF13, PPP1R11, USP33, USP34, TNFAIP3, PRPF19, DDA1, SENP6, UBL5, HINT1, MAP1LC3B, MAP1LC3A, TRIM4, SUMO3, ARIH2, TRIM69, ARIH1, UBL7, USP47, USP48, RING1, DESI2, COMMD2, CACYBP, COMMD1, JOSD1, LRRC41, RNF168, DDB1, RNF167, TRAF3, UFC1, PELI1, BIRC6, RNF166, BIRC2, OTUB1, BIRC3, USP14, USP15, RNF34, UHRF2, USP11, URM1, NEDD8, RNF4, RNF5, RNF113A, CAND1, HECTD1, SPOP, VHL, DCAF13, RANBP2, CRBN, USP9X, USP22, MAP1LC3B2, CUL4A, RNF145, UFM1, RNF149, TTC3, STUB1, TRIP12, SUGT1, EIF3F	1322	752	11447	1.508390132616603	1.2146035496429786E-4	1.7352525375505693E-5	1.4290315015122335E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	81	3.9473684210526314	4.863141666018985E-6	SETD2, IFITM1, DDX3X, ADAR, IFI35, PRDM1, OASL, PQBP1, PPP6C, LGALS3, PSTPIP1, TBK1, TRIM4, C1QBP, CASP4, TRIM26, UBL7, GBP5, MORC3, ANXA1, PARP1, RNASET2, HLA-B, ARID5A, HLA-C, HLA-A, CNPY3, SIRT2, HLA-E, PSPC1, IRF1, TAX1BP1, IRF7, OPTN, RNF166, ANKRD17, USP14, SAMD9, PRKDC, DHX9, IFI6, ZBTB1, DDX21, GATA3, ZC3HAV1, SEC14L1, IFI16, DHX36, G3BP1, PCBP2, G3BP2, TNFRSF14, GBP2, LYAR, GBP4, CD55, N4BP1, GSDMD, APOBEC3C, HEXIM1, AKIRIN2, NMB, XRCC6, YTHDF2, APOBEC3G, XRCC5, NONO, SH2D1A, NMI, PARP14, PML, BST2, ISG20, CYLD, NAGK, CD6, TOLLIP, POLR3E, SERINC3, MYD88, SERINC5	1322	424	11447	1.6541671424085864	6.61170205385142E-4	7.39119478061264E-5	6.086866289916291E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0090~Biological rhythms	38	1.8518518518518516	4.891231840111305E-6	KDM5A, DDX5, KMT2A, PRKDC, HDAC1, DHX9, MYCBP2, CREM, HNRNPU, RORA, AHR, CCAR2, RELB, PPP1CB, PPP1CC, NAMPT, EP300, CREBBP, KDM2A, CSNK2A1, CBX3, USP9X, FBXW11, NONO, CSNK1D, PML, NFKB2, CUL4A, SETX, DDB1, NCOR1, CREB1, PSPC1, BHLHE40, HNRNPD, TOP1, OGT, ATF4	1322	150	11447	2.193575390821987	6.649879545423953E-4	7.39119478061264E-5	6.086866289916291E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0931~ER-Golgi transport	29	1.4132553606237817	6.514156391062062E-6	NAPA, RTN3, RAB1A, COPB2, COPA, ARF1, TMED10, KDELR1, SAR1B, COPB1, LMAN1, TFG, RAB6A, YKT6, SEC31A, BCAP31, RAB2A, SEC13, TRAPPC2L, CAMLG, TRAPPC4, YIPF5, ARFGAP3, COPZ1, ARFGAP2, KDELR2, SEC22B, ERGIC2, CNIH4	1322	101	11447	2.4862045206033465	8.855358362435117E-4	8.399282931960743E-5	6.917056532202966E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0834~Unfolded protein response	18	0.8771929824561403	6.793537665556484E-6	HERPUD2, EDEM3, XBP1, TRAM1, ATF6B, DERL2, UBE2J2, MANF, HERPUD1, ERN1, DNAJC3, CREB3, SERP1, JKAMP, DNAJB9, TMBIM6, QRICH1, UBXN4	1322	46	11447	3.388245740972177	9.234975742714591E-4	8.399282931960743E-5	6.917056532202966E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0072~Autophagy	40	1.949317738791423	1.496253803743414E-5	RAB1A, GRAMD1A, CALCOCO2, CLTC, CISD2, PTPN22, WDR45, GABARAP, MAP1LC3B, MAP1LC3A, IFI16, ATG101, RB1CC1, LAMP2, UBQLN1, ARFIP2, NRBF2, SNAP29, RAB8A, ATG5, SH3GLB1, GABARAPL2, ATG3, HSPA8, XBP1, GABARAPL1, MAP1LC3B2, WIPI2, GPR137B, SIRT2, RNF41, VMP1, VAMP8, TOLLIP, TAX1BP1, TMEM39A, TMBIM6, OPTN, RNF166, RAB7A	1322	169	11447	2.0494320063737033	0.0020328513500943446	1.6505928062125E-4	1.3593117227632355E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0249~Electron transport	30	1.461988304093567	1.577772535350184E-5	MT-ND4L, MT-ND4, NDUFA11, NDUFA12, MT-CO1, NDUFA10, NDUFB3, UQCR11, GLRX, ETFA, UQCR10, MT-ND2, MT-ND3, TXN2, MT-ND1, NDUFV2, TXNRD1, TXNL1, NDUFA2, NDUFC1, SDHC, SDHD, TMX4, TMX1, FDX1, UQCRC1, NDUFS3, CYCS, MT-CO2, MT-CYB	1322	111	11447	2.3402297910618635	0.002143487019586221	1.6505928062125E-4	1.3593117227632355E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0132~Cell division	75	3.654970760233918	9.965377497619384E-5	CCNK, CCNT1, CCDC124, CLTC, HNRNPU, CIB1, SMC5, NR3C1, SMC4, PPP1CB, PPP1CC, CCND3, MAEA, CCND2, PTTG1, MIS18BP1, CDC26, CHMP1B, CNTRL, POGZ, CHMP1A, ZNF207, PDCD6IP, IST1, DYNLT3, ANXA11, PRPF40A, TERF1, RHOA, SIRT2, CDC25B, EML4, KIF2A, JTB, BIRC6, ANAPC5, MAPRE1, MAPRE2, ARL8B, PAFAH1B1, ARF6, RALA, ANAPC16, DCTN1, EPB41, VPS4B, SSNA1, VPS4A, DCTN3, GNAI3, ARPP19, CENPC, ANAPC11, GNAI2, TPR, RBBP8, RPS3, SNX9, RAE1, DYNC1H1, UBE2I, YTHDF2, CSNK1A1, USP9X, NDE1, CDC5L, WAPL, PPP1CA, STAG1, SNRK, STAG2, CDK6, CDK4, CCNG1, MITD1	1322	418	11447	1.5536214522001606	0.013462152420163576	9.68065242625883E-4	7.972301998095507E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0051~Antiviral defense	32	1.5594541910331383	1.386735146522169E-4	IFITM1, SETD2, IFI6, DDX21, ADAR, ZC3HAV1, OASL, TBK1, DHX36, ZC3H12A, PCBP2, TRIM22, UBL7, APOBEC3C, DDX17, APOBEC3G, STAT1, PML, ISG20, VAMP8, DNAJC3, BST2, ILF3, IRF1, DDIT4, POLR3E, IRF7, NCBP3, SERINC3, MYD88, TRIM11, SERINC5	1322	136	11447	2.0373765239832697	0.0186841518841806	0.00118343734922651	9.745954640688905E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0679~Respiratory chain	20	0.9746588693957114	1.3922792343841294E-4	MT-ND4L, MT-ND4, NDUFA11, MT-CO1, NDUFA12, NDUFA10, NDUFB3, NDUFA2, NDUFC1, UQCR11, UQCR10, MT-ND2, MT-ND3, MT-ND1, NDUFS3, UQCRC1, CYCS, MT-CO2, MT-CYB, NDUFV2	1322	67	11447	2.5847314110235513	0.01875815019398397	0.00118343734922651	9.745954640688905E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0810~Translation regulation	31	1.5107212475633527	3.2399298105629094E-4	PPP1R15A, DDX3X, RPL10, DHX9, EIF4A3, SYNCRIP, RGS2, BCLAF1, LARP1, ZNF706, AKT2, DHX36, MKNK2, RPS3, EIF4EBP2, PAIP2, NCK1, PAIP1, PRKCH, CNOT6L, NGDN, RPL13A, PA2G4, PUM1, PUM2, DNAJC3, CNOT7, CNOT1, CNOT8, TNRC6B, EIF4G1	1322	136	11447	1.9737085076087924	0.04311320400705454	0.0025919438484503276	0.002134541992841446
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	33	1.608187134502924	5.669440013610142E-4	EIF4A2, EIF4A1, GSPT1, EEF1B2, LARP1, EIF4H, EIF4EBP2, DENR, EIF4B, EIF5A, TRNAU1AP, EEF2, SUPT5H, EIF2S2, TUFM, EEF1G, AIMP1, EEF1A1, EIF3M, EIF3K, EEF1D, EIF3L, EIF3I, EIF3J, EIF3G, EIF3H, EIF3E, EIF3F, FARSA, EIF3D, EIF1B, EIF3A, EIF4G1	1322	153	11447	1.8675951469846637	0.0742270320384325	0.004283576899172107	0.003527651564024088
UP_KW_BIOLOGICAL_PROCESS	KW-0816~Tricarboxylic acid cycle	10	0.4873294346978557	0.0012871427459687115	CS, PDHA1, IDH3G, IDH3B, DLST, SUCLG1, SDHC, ACO2, SDHD, PDHB	1322	25	11447	3.4635400907715583	0.16068078014705378	0.009213232286933935	0.007587367765710299
UP_KW_BIOLOGICAL_PROCESS	KW-0159~Chromosome partition	14	0.682261208576998	0.0024206233647024555	NAA60, UBE2I, DDX3X, USP9X, C9ORF78, NR3C1, SRPK1, CIAO1, STAG1, STAG2, PTTG1, PPP2R1A, ZNF207, SLC25A5	1322	48	11447	2.525497982854261	0.28079141724278756	0.016460238879976698	0.01355549084233375
UP_KW_BIOLOGICAL_PROCESS	KW-0346~Stress response	24	1.1695906432748537	0.004562750454186606	HSPA9, PPP1R15A, RTN3, HSPA8, XBP1, HSP90AA1, PRKCH, HSP90AB1, HSPA4, DUSP1, HSPB1, PIK3R1, HSPE1, HSPD1, MANF, DNAJC3, RBM3, DNAJB1, ERP44, HSPH1, HSF1, ZC3H12A, CHORDC1, HSPA1B	1322	113	11447	1.8390478358079072	0.4631057084396242	0.029549241036637065	0.02433466908899523
